id,eigenkapital_2014,loehne_und_gehaelter_2014,gesamtbezuege_2014,anzahl_vorstaende_2014,jahresueberschuss_2014,anmerkungen_2014,eigenkapital_2013,loehne_und_gehaelter_2013,gesamtbezuege_2013,anzahl_vorstaende_2013,jahresueberschuss_2013,anmerkungen_2013,sparkasse,vergebene_kredite_2014,notleidende_kredite_2014,npl_quote_2014,vergebene_unternehmenskredite_2014,notleidende_unternehmenskredite_2014,npl_quote_unternehmen_2014,vergebene_privatkredite_2014,notleidende_privatkredite_2014,npl_quote_privat_2014,vergebene_kredite_2013,notleidende_kredite_2013,npl_quote_2013,vergebene_unternehmenskredite_2013,notleidende_unternehmenskredite_2013,npl_quote_unternehmen_2013,vergebene_privatkredite_2013,notleidende_privatkredite_2013,npl_quote_privat_2013,mitarbeiter_2013,mitarbeiter_2014,bilanzsumme_2013,bilanzsumme_2014,verband,state
147,158759896.0,21007000.0,707000.0,2.0,6500120.0,,155260000.0,21110000.0,,3.0,6000000.0,"AG, daher keine Ausschüttung an den Träger sondern Dividende!",Sparkasse zu Lübeck AG,3022400000.0,22100000.0,0.25,1546000000.0,19500000.0,1.26,997200000.0,2500000.0,0.25,,,,,,,,,,504.0,493.0,2282661000.0,2399643000.0,SVSH,Schleswig-Holstein
174,92295848.0,18751329.0,740000.0,3.0,4816323.0,,90730649.0,18260549.0,713000.0,3.0,4876685.0,,Sparkasse Gera-Greiz,2360000000.0,36500000.0,1.81,430300000.0,30400000.0,7.06,325300000.0,5900000.0,1.81,,,,,,,,,,510.0,494.0,1883425589.0,1912324605.0,SGVHT,Thüringen
130,130159363.0,23355979.0,744655.0,3.0,1000000.0,,129787000.0,23283000.0,900044.0,3.0,1200000.0,,Sparkasse Mülheim an der Ruhr,3259543000.0,47680000.0,1.79,1319048000.0,24752000.0,1.88,1267502000.0,22730000.0,1.79,,,,,,,,,,536.0,534.0,2554769000.0,2704422592.0,RSGV,Nordrhein-Westfalen
133,137065880.0,23884000.0,749000.0,2.0,1790706.0,,135275000.0,23572000.0,687000.0,2.0,1405000.0,,Sparkasse Dachau,3213700000.0,13348000.0,0.34,1616700000.0,9737000.0,0.6,1059100000.0,3611000.0,0.34,,,,,,,,,,577.0,561.0,2511230000.0,2572781612.0,SVB,Bayern
126,185511355.0,23567649.0,763000.0,2.25,12300000.0,Roland Supper schied am 31.3.2014 aus dem Vorstand aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,173173000.0,22774000.0,1087000.0,3.0,11500000.0,,Sparkasse Hochrhein,3254529000.0,60542000.0,0.87,1322921000.0,51867000.0,3.92,1002305000.0,8675000.0,0.87,,,,,,,,,,560.0,567.0,2626405000.0,2728930827.0,SVBW,Baden-Württemberg
233,108752802.0,14753049.0,764000.0,3.0,1077576.0,,107675225.0,14706846.0,718000.0,3.0,1304542.0,,Sparkasse Berchtesgadener Land,1709231000.0,3487000.0,0.11,558637000.0,2987000.0,0.53,445429000.0,500000.0,0.11,,,,,,,,,,411.0,394.0,1492902889.0,1510142351.0,SVB,Bayern
190,137239208.93,15570603.77,777000.0,3.0,6010169.56,,131229039.37,14837043.85,772000.0,3.0,6348451.36,Spenden incl. Ausschüttung einer sparkasseneigenen Stiftung,Sparkasse im Landkreis Neustadt/Aisch - Bad Windsheim,2089360000.0,3342000.0,0.1,753627000.0,2907000.0,0.39,438936000.0,435000.0,0.1,,,,,,,,,,456.0,457.0,1797392777.0,1830355327.0,SVB,Bayern
180,81938676.0,16972844.0,779000.0,3.0,1055126.0,,80883550.0,17462115.0,772000.0,3.0,1497438.0,,Kreissparkasse Traunstein-Trostberg,2278200000.0,6900000.0,0.11,616900000.0,6200000.0,1.01,641300000.0,700000.0,0.11,,,,,,,,,,495.0,469.0,1893878656.0,1961766232.0,SVB,Bayern
225,118822755.0,15746221.0,779000.0,3.0,2877299.0,,115945455.0,15744434.0,751000.0,3.0,2800326.0,,Vereinigte Sparkassen im Landkreis Weilheim,1847136000.0,18719000.0,0.57,714384000.0,15111000.0,2.12,628922000.0,3608000.0,0.57,,,,,,,,,,424.0,409.0,1541649030.0,1595459432.0,SVB,Bayern
188,118052391.0,18144757.0,780000.0,3.0,2858913.0,,115193478.0,17381880.0,757000.0,3.0,2919755.0,Spenden incl. Ausschüttungen von 2 Stiftungen,Sparkasse Miltenberg-Obernburg,2182600000.0,18100000.0,1.2,533500000.0,9700000.0,1.82,698100000.0,8400000.0,1.2,,,,,,,,,,549.0,530.0,1817000351.0,1806426768.0,SVB,Bayern
151,143597252.0,27169116.0,781000.0,2.0,4029000.0,,141168000.0,26956000.0,671000.0,2.0,4005000.0,,Stadt-Sparkasse Solingen,2616600000.0,30330000.0,1.08,949200000.0,20001000.0,2.11,952400000.0,10239000.0,1.08,,,,,,,,,,647.0,630.0,2110701000.0,2151633000.0,RSGV,Nordrhein-Westfalen
158,86744000.0,14121000.0,784000.0,2.0,1000000.0,,85744000.0,13788000.0,718000.0,2.0,1000000.0,,Kreissparkasse Wiedenbrück,2733300000.0,3600000.0,0.27,654700000.0,1900000.0,0.29,627800000.0,1700000.0,0.27,,,,,,,,,,360.0,366.0,2068260000.0,2128031000.0,SVWL,Nordrhein-Westfalen
113,170144435.0,27776832.0,792000.0,2.0,5000000.0,,164965000.0,24228000.0,,2.0,4800000.0,,OstseeSparkasse Rostock,3446844000.0,76684000.0,1.28,831393000.0,60504000.0,7.28,1259821000.0,16180000.0,1.28,,,,,,,,,,684.0,741.0,2845072000.0,3027987000.0,OSV,Mecklenburg-Vorpommern
186,122182556.0,16009183.0,794000.0,3.0,4068245.0,,118114310.0,15111996.0,738000.0,3.0,3785909.0,,Kreis- und Stadtsparkasse Erding - Dorfen,2157000000.0,7300000.0,0.1,761000000.0,6700000.0,0.88,591000000.0,600000.0,0.1,,,,,,,,,,422.0,421.0,1831119280.0,1855642653.0,SVB,Bayern
182,73024066.0,15016741.0,795000.0,3.0,635973.0,,72388093.0,14827802.0,814000.0,2.0,616949.0,,Sparkasse Baden-Baden Gaggenau,2305025000.0,59469000.0,2.06,860536000.0,47389000.0,5.51,573014000.0,11804000.0,2.06,,,,,,,,,,399.0,390.0,1839874735.0,1830569649.0,SVBW,Baden-Württemberg
65,300328886.0,44317348.0,805000.0,3.0,10629473.0,,290326000.0,43084000.0,795000.0,3.0,10632000.0,,Sparkasse Hildesheim,4910000000.0,50700000.0,0.76,1713000000.0,32400000.0,1.89,2024000000.0,15400000.0,0.76,,,,,,,,,,1096.0,1085.0,3980387000.0,3943632085.0,SVN,Niedersachsen
208,129129998.0,16411658.0,806000.0,3.0,2664555.0,,126465443.0,15328195.0,763000.0,3.0,2249948.0,,Kreissparkasse Miesbach-Tegernsee,2024600000.0,43100000.0,0.75,777000000.0,39400000.0,5.07,491500000.0,3700000.0,0.75,,,,,,,,,,387.0,380.0,1661370133.0,1740810081.0,SVB,Bayern
128,101371965.0,20537600.0,812000.0,2.0,1317549.0,,100854000.0,20213000.0,809000.0,2.0,1313000.0,,Sparkasse Zwickau,3905125000.0,25576000.0,1.42,420861000.0,18470000.0,4.39,500371000.0,7106000.0,1.42,,,,,,,,,,525.0,514.0,2583253000.0,2586695624.0,OSV,Sachsen
89,230750000.0,28476339.0,817000.0,2.0,8000000.0,,224000000.0,27646000.0,819000.0,2.0,8000000.0,,Sparkasse Langen-Seligenstadt,3938750000.0,38150000.0,1.23,1075400000.0,17760000.0,1.65,1659260000.0,20390000.0,1.23,,,,,,,,,,744.0,740.0,3340785000.0,3191052120.0,SGVHT,Hessen
265,87095879.0,12929045.0,818000.0,3.0,1626049.0,,85469830.0,12623726.0,793000.0,3.0,1635227.0,,Vereinigte Spk. Eschenbach Neustadt Vohenstrauß,2077200000.0,13600000.0,0.83,332300000.0,10200000.0,3.07,410800000.0,3400000.0,0.83,,,,,,,,,,361.0,348.0,1285684759.0,1313045089.0,SVB,Bayern
83,246226921.0,29642543.0,828000.0,3.0,12928385.0,,234037613.0,28352743.0,826000.0,3.0,6456309.0,,Sparkasse Fulda,4148300000.0,77100000.0,0.72,1552000000.0,70500000.0,4.54,796900000.0,5700000.0,0.72,,,,,,,,,,869.0,837.0,3534887445.0,3495522141.0,SGVHT,Hessen
142,152707001.43,27808543.57,833000.0,3.0,6509205.82,,146212425.61,20157507.16,784000.0,3.0,7052593.74,,Sparkasse Schweinfurt,3002397000.0,20232000.0,0.39,1089815000.0,17082000.0,1.57,799764000.0,3150000.0,0.39,,,,,,,,,,590.0,596.0,2371031976.0,2454458412.0,SVB,Bayern
204,140173248.0,14560383.0,856000.0,3.0,3625611.0,,136547637.0,14017195.0,773000.0,3.0,3975925.0,,Sparkasse Landsberg-Dießen,2014000000.0,6504000.0,0.05,749000000.0,6178000.0,0.82,607000000.0,327000.0,0.05,,,,,,,,,,414.0,404.0,1695239614.0,1747923312.0,SVB,Bayern
239,49860743.0,13631417.0,866000.0,3.0,1856368.0,,48004375.0,13275095.0,905000.0,3.0,1807567.0,,Sparkasse Märkisch-Oderland,1763840000.0,17645000.0,1.68,431447000.0,10868000.0,2.52,403560000.0,6777000.0,1.68,,,,,,,,,,373.0,361.0,1423300000.0,1487600000.0,OSV,Brandenburg
236,92512773.0,12268543.0,870000.0,3.0,2061899.0,,90451000.0,11090576.0,828000.0,3.0,2050210.0,,Sparkasse Soest,1725100000.0,7700000.0,0.41,738700000.0,5200000.0,0.7,609900000.0,2500000.0,0.41,,,,,,,,,,301.0,303.0,1429174149.0,1458700000.0,SVWL,Nordrhein-Westfalen
115,134065897.0,23168746.0,874000.0,2.0,4800000.0,,130309000.0,22052000.0,816000.0,2.0,5000000.0,,Sparkasse Oberlausitz-Niederschlesien,3651288000.0,41375000.0,2.89,743560000.0,28315000.0,3.81,428084000.0,12373000.0,2.89,,,,,,,,,,635.0,590.0,2782809000.0,2939454272.0,OSV,Sachsen
162,187619626.44,18929346.31,876000.0,3.0,6027595.47,,181592031.0,18120192.99,824000.0,3.0,6684212.07,,Sparkasse Neumarkt-Parsberg,2438851000.0,5914000.0,0.41,790429000.0,2972000.0,0.38,720953000.0,2942000.0,0.41,,,,,,,,,,541.0,540.0,2000528213.0,2038630759.0,SVB,Bayern
181,138163168.0,19266324.0,876000.0,3.0,3998543.0,,134164625.0,18772043.0,819000.0,3.0,3890794.0,,Sparkasse Neu-Ulm - Illertissen,2240100000.0,19900000.0,0.37,756400000.0,17000000.0,2.25,786200000.0,2900000.0,0.37,,,,,,,,,,540.0,525.0,1880474290.0,1894276279.0,SVB,Bayern
166,134968330.0,19842944.0,888000.0,3.0,2837834.0,,132130495.0,19256352.0,841000.0,3.0,2950596.0,,Sparkasse Bad Tölz-Wolfratshausen,2471000000.0,14000000.0,0.35,967000000.0,11000000.0,1.14,854000000.0,3000000.0,0.35,,,,,,,,,,503.0,491.0,2018164054.0,2125584412.0,SVB,Bayern
48,366853750.0,43225719.0,903000.0,2.33,0.0,Ralph Schmieder schied am 30.4.2014 aus dem Vorstand aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,355164000.0,43735000.0,916000.0,2.42,0.0,Gewinnabführungsvertrag über den 3260000 € abgeführt werden.,Sparkasse Südholstein,6104120000.0,170520000.0,1.44,2553160000.0,138460000.0,5.42,2076850000.0,29960000.0,1.44,,,,,,,,,,1098.0,1052.0,5132263000.0,4959556994.0,SVSH,Schleswig-Holstein
144,167087742.0,25646097.0,906000.0,3.0,5600000.0,,163621000.0,24856000.0,877000.0,3.0,6000000.0,,Sparkasse Minden-Lübbecke,2920000000.0,55200000.0,1.39,876700000.0,41400000.0,4.72,994000000.0,13800000.0,1.39,,,,,,,,,,686.0,679.0,2287815000.0,2333320000.0,SVWL,Nordrhein-Westfalen
85,206802092.0,31202482.0,915000.0,3.0,6800000.0,,201044000.0,30546000.0,,3.0,6600000.0,,Kreissparkasse Saarlouis,4208300000.0,125600000.0,3.02,1332600000.0,76400000.0,5.73,1634600000.0,49300000.0,3.02,,,,,,,,,,764.0,769.0,3411595000.0,3559165802.0,SVSaar,Saarland
119,172222620.09,24448959.9,920000.0,3.0,5148474.97,,167074145.12,23428310.3,839000.0,3.0,5561732.14,Spenden inkl. Sparkassen-Stiftung,Vereinigte Sparkassen Stadt- und Landkreis Ansbach,3663100000.0,17808000.0,0.75,1122000000.0,11775000.0,1.05,771200000.0,5812000.0,0.75,,,,,,,,,,724.0,708.0,2777766284.0,2900849572.0,SVB,Bayern
105,125401759.0,22575886.0,921000.0,3.0,1500000.0,,123891000.0,21377000.0,929000.0,3.0,1500000.0,,Sparkasse Schwäbisch Hall Crailsheim,3882100000.0,56700000.0,0.72,1784000000.0,42900000.0,2.4,974000000.0,7000000.0,0.72,,,,,,,,,,583.0,576.0,3074668000.0,3118745863.0,SVBW,Baden-Württemberg
122,171921273.0,29462673.0,925000.0,3.0,5200000.0,,166757000.0,28815000.0,873000.0,3.0,4800000.0,,Sparkasse Göttingen,3238000000.0,48900000.0,0.73,1427200000.0,40100000.0,2.81,1201700000.0,8800000.0,0.73,,,,,,,,,,748.0,730.0,2717644000.0,2667831130.0,SVN,Niedersachsen
140,94718702.0,18179022.0,932000.0,2.5,2000000.0,Andrea Kriebel schied am 30.6.2014 aus dem Vorstand aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,94018702.0,17630710.0,,3.0,2000000.0,,Sparkasse Meißen,2997600000.0,43100000.0,1.58,602800000.0,34500000.0,5.72,543500000.0,8600000.0,1.58,,,,,,,,,,439.0,441.0,2418911645.0,2487869642.0,OSV,Sachsen
99,172221037.0,33904465.0,935000.0,3.0,1326895.0,,170890000.0,33127000.0,999000.0,2.75,1516000.0,,Sparkasse Vorpommern,3778400000.0,59700000.0,1.63,827000000.0,43800000.0,5.3,881000000.0,14400000.0,1.63,,,,,,,,,,795.0,770.0,3130989000.0,3203787435.0,OSV,Mecklenburg-Vorpommern
94,237820661.0,33623469.0,945000.0,3.0,9404351.0,,233105000.0,32026000.0,892000.0,3.0,9377000.0,Zuätzlich zur Spendengesamtsumme Stiftungsausschüttung in Höhe von 50000€,Sparkasse Marburg-Biedenkopf,3938100000.0,82200000.0,1.54,838900000.0,61400000.0,7.32,1355000000.0,20800000.0,1.54,,,,,,,,,,922.0,916.0,3168800000.0,3219802338.0,SGVHT,Hessen
146,131699771.1,24187922.03,950000.0,3.0,2645756.45,,129054014.65,23703259.09,910000.0,3.0,2993621.37,Spenden incl. Ausschüttung einer sparkasseneigenen Stiftung,Sparkasse Coburg-Lichtenfels,2898400000.0,30300000.0,0.43,1648800000.0,26800000.0,1.63,793900000.0,3400000.0,0.43,,,,,,,,,,683.0,657.0,2318951703.0,2413587420.0,SVB,Bayern
61,249000000.0,42877139.0,957000.0,2.42,8000000.0,Axel Warnecke schied am 31.5.2014 aus dem Vorstand aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,241000000.0,40716000.0,1138000.0,3.0,8000000.0,,Taunus Sparkasse,5909200000.0,75800000.0,0.6,2861700000.0,66900000.0,2.34,1394800000.0,8300000.0,0.6,,,,,,,,,,852.0,851.0,4292900000.0,4435300000.0,SGVHT,Hessen
71,217811645.0,33682159.0,962000.0,3.0,7919992.0,,209715522.74,32889126.07,1034000.0,3.0,8938882.22,,Sparkasse Aschaffenburg-Alzenau,4778500000.0,50400000.0,0.54,1573900000.0,40900000.0,2.6,1788300000.0,9600000.0,0.54,,,,,,,,,,946.0,941.0,3871099188.0,3872179547.0,SVB,Bayern
137,109420954.0,20996280.0,964019.0,4.0,1027067.0,,108393886.0,22762088.0,811969.0,3.0,511404.0,,Stadtsparkasse Oberhausen,2970350000.0,64300000.0,1.8,896940000.0,48960000.0,5.46,813950000.0,14670000.0,1.8,,,,,,,,,,588.0,589.0,2418679264.0,2401408468.0,RSGV,Nordrhein-Westfalen
229,107725624.0,15023273.0,967000.0,3.0,1600000.0,,106079735.0,14818787.0,917000.0,3.0,2600000.0,,Sparkasse der Stadt Iserlohn,1736417000.0,43384000.0,1.79,582174000.0,33130000.0,5.69,574294000.0,10254000.0,1.79,,,,,,,,,,381.0,373.0,1478314571.0,1504197140.0,SVWL,Nordrhein-Westfalen
207,82375237.0,14731413.0,970000.0,3.0,1465703.0,,80909534.0,14183340.0,945000.0,3.0,1437623.0,,Sparkasse Hamm,1996000000.0,23266000.0,0.6,468000000.0,19622000.0,4.19,603200000.0,3644000.0,0.6,,,,,,,,,,379.0,376.0,1642500000.0,1650500000.0,SVWL,Nordrhein-Westfalen
72,286314221.0,34790695.0,973000.0,3.0,11366695.0,,276135527.0,34272669.0,913000.0,3.0,21997291.0,,Sparkasse Regensburg,4881000000.0,15000000.0,0.32,1575000000.0,10000000.0,0.63,1567000000.0,5000000.0,0.32,,,,,,,,,,889.0,856.0,3899702361.0,4030595582.0,SVB,Bayern
76,127598917.0,27839900.0,973000.0,3.0,700000.0,,126890000.0,26569000.0,1044000.0,3.0,600000.0,,Sparkasse Kraichgau,5266000000.0,72000000.0,1.08,1657000000.0,58000000.0,3.5,1200000000.0,13000000.0,1.08,,,,,,,,,,765.0,768.0,3872488000.0,3891440717.0,SVBW,Baden-Württemberg
178,93365170.99,17832259.88,978000.0,3.0,1235376.57,,92097725.59,17449953.99,910000.0,3.0,1331039.39,,Sparkasse Amberg-Sulzbach,2459740000.0,14780000.0,0.85,793190000.0,8980000.0,1.13,680130000.0,5800000.0,0.85,,,,,,,,,,546.0,527.0,1898991695.0,1953871773.0,SVB,Bayern
153,127786843.0,16726671.0,980000.0,3.0,5000000.0,,122836000.0,16302000.0,1000000.0,3.0,4700000.0,,Sparkasse Markgräflerland,2601000000.0,47000000.0,1.65,871000000.0,30000000.0,3.44,1033000000.0,17000000.0,1.65,,,,,,,,,,411.0,412.0,2178924000.0,2265933000.0,SVBW,Baden-Württemberg
185,119583405.0,17323472.0,980400.0,3.0,857286.0,,119526119.0,16700984.0,888600.0,3.0,898586.0,,Sparkasse Lüdenscheid,2311700000.0,64500000.0,1.82,771900000.0,52000000.0,6.74,688700000.0,12500000.0,1.82,,,,,,,,,,433.0,425.0,1774796918.0,1803057275.0,SVWL,Nordrhein-Westfalen
84,169332711.0,30781825.0,986000.0,2.75,3537000.0,Axel Mast schied am 30.6.2014 aus dem Vorstand aus. Thomas Endres kam am 1.10.2014 dazu. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,165835060.0,29760078.0,994000.0,3.0,3536592.0,"Spenden incl. 85,4 T€ Ausschüttung aus Stiftung",Sparkasse Bamberg,4080607000.0,54985000.0,0.8,1714836000.0,45117000.0,2.63,1201663000.0,9594000.0,0.8,,,,,,,,,,998.0,969.0,3550877164.0,3482515028.0,SVB,Bayern
53,241734268.0,35062853.0,988000.0,3.0,8000000.0,,234920000.0,34036000.0,1390000.0,4.0,8000000.0,,Kreissparkasse Reutlingen,5365100000.0,79500000.0,1.28,1549400000.0,56600000.0,3.65,1780000000.0,22700000.0,1.28,,,,,,,,,,1012.0,1017.0,4740766000.0,4655008581.0,SVBW,Baden-Württemberg
131,157172085.0,26719939.0,989000.0,3.0,6928285.0,,150243799.0,25813181.0,908000.0,3.0,7185660.0,,Sparkasse Passau,3378500000.0,11300000.0,0.19,1137500000.0,9700000.0,0.85,858800000.0,1600000.0,0.19,,,,,,,,,,808.0,779.0,2575965888.0,2619233403.0,SVB,Bayern
102,227295203.0,33399241.0,990000.0,3.0,6600000.0,,220681000.0,31974000.0,1016000.0,3.0,6600000.0,,Sparkasse Emsland,3844500000.0,95600000.0,0.62,1896700000.0,88100000.0,4.64,1204800000.0,7500000.0,0.62,,,,,,,,,,928.0,889.0,3007703000.0,3106607521.0,SVN,Niedersachsen
66,198559767.0,38266105.0,994000.0,3.0,4554721.0,,194005045.0,38266105.0,941000.0,3.0,4006262.0,,Sparkasse Allgäu,5632400000.0,54100000.0,0.44,1975600000.0,47900000.0,2.42,1399900000.0,6100000.0,0.44,,,,,,,,,,1129.0,1079.0,4090181642.0,4218329264.0,SVB,Bayern
145,158452515.0,22244551.0,995000.0,3.0,2461355.0,,155991160.0,2815881.0,863000.0,3.0,2437326.0,,Sparkasse Altötting-Mühldorf,2804287000.0,21156000.0,0.3,867217000.0,18179000.0,2.1,1001040000.0,2965000.0,0.3,,,,,,,,,,632.0,617.0,2336714302.0,2426729763.0,SVB,Bayern
75,226539000.0,31174372.0,1001000.0,3.0,4859000.0,,221680000.0,30581303.0,937000.0,3.0,5068000.0,3 Stiftungen vorhanden,Sparkasse Memmingen-Lindau-Mindelheim,4658000000.0,90300000.0,1.03,1489200000.0,77300000.0,5.19,1236800000.0,12700000.0,1.03,,,,,,,,,,860.0,837.0,3706894292.0,3711300214.0,SVB,Bayern
41,341235969.0,57768242.0,,3.0,6036000.0,,335200000.0,55922000.0,969000.0,3.0,6081000.0,,Sparkasse Osnabrück,7507530000.0,110850000.0,1.01,3761520000.0,90960000.0,2.42,1968700000.0,19850000.0,1.01,,,,,,,,,,1351.0,1295.0,5683504000.0,5785035318.0,SVN,Niedersachsen
132,185778488.0,26954000.0,1015625.0,3.0,5778488.0,,180776000.0,26535000.0,957200.0,3.0,10776000.0,,Kreissparkasse Düsseldorf,3056900000.0,56300000.0,1.23,1612400000.0,46200000.0,2.87,818700000.0,10100000.0,1.23,,,,,,,,,,694.0,679.0,2534454000.0,2591205083.0,RSGV,Nordrhein-Westfalen
60,256686591.0,37132053.0,1016000.0,2.71,8015249.0,Peter Buchmann schied am 18.9.2014 aus dem Vorstand aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,248671342.0,36357680.0,1050000.0,3.0,8031776.0,,Stadt- und Kreissparkasse Erlangen,5178000000.0,28000000.0,0.19,1713000000.0,25000000.0,1.46,1580000000.0,3000000.0,0.19,,,,,,,,,,957.0,918.0,4194441101.0,4189720410.0,SVB,Bayern
104,162775116.0,29794767.0,1016200.0,3.0,3346000.0,,159429000.0,28840000.0,783300.0,2.5,3538000.0,,Sparkasse am Niederrhein,3627400000.0,63800000.0,1.19,1105000000.0,46900000.0,4.24,1370700000.0,16300000.0,1.19,,,,,,,,,,768.0,757.0,3043637000.0,3130666468.0,RSGV,Nordrhein-Westfalen
69,218220977.0,31083285.0,1024000.0,3.0,24800000.0,,193382000.0,30243000.0,1103000.0,3.0,14900000.0,,Sparkasse Offenburg/Ortenau,4801836000.0,101702000.0,1.56,1562270000.0,78941000.0,5.05,1455420000.0,22761000.0,1.56,,,,,,,,,,891.0,870.0,4004193000.0,4012076844.0,SVBW,Baden-Württemberg
51,296793129.0,45775245.0,1029000.0,3.0,7600000.0,,289226793.0,43913000.0,1074000.0,3.0,7500000.0,,Kreissparkasse Göppingen,6249800000.0,136100000.0,1.55,2763000000.0,106600000.0,3.86,1799000000.0,27800000.0,1.55,,,,,,,,,,1193.0,1176.0,4936889000.0,5052790411.0,SVBW,Baden-Württemberg
52,209670582.0,37694054.0,1043000.0,3.0,2780643.0,,206889939.0,35760871.0,1107000.0,3.0,2947048.0,,Kreissparkasse Tübingen,5694000000.0,101000000.0,1.5,1856000000.0,72000000.0,3.88,1935000000.0,29000000.0,1.5,,,,,,,,,,992.0,985.0,4827096795.0,4821987952.0,SVBW,Baden-Württemberg
95,234786373.0,30900338.0,1047000.0,3.0,8849348.0,,225911212.0,31196307.0,858000.0,2.3,6946298.0,,Sparkasse Fürstenfeldbruck,4270869000.0,36634000.0,0.38,1690689000.0,31188000.0,1.84,1451190000.0,5446000.0,0.38,,,,,,,,,,830.0,812.0,3273951845.0,3322723645.0,SVB,Bayern
55,220621592.0,37246231.0,1058000.0,3.0,4900000.0,,215708000.0,36053000.0,1109000.0,3.0,4600000.0,,Kreissparkasse Ostalb,6098000000.0,97000000.0,1.05,2164000000.0,78000000.0,3.6,1817000000.0,19000000.0,1.05,,,,,,,,,,1071.0,1068.0,4611169000.0,4717814082.0,SVBW,Baden-Württemberg
62,302420485.0,37664042.0,1060000.0,2.66,11346010.0,Thomas Bärtl schied am 28.2.2014 aus dem Vorstand aus. Harald Kraus kam am 1.7.2014 dazu. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,291074475.0,36275152.0,1092000.0,2.16,10846222.0,,Sparkasse Rosenheim-Bad Aibling,5155236000.0,52820000.0,0.25,2291052000.0,49005000.0,2.14,1523909000.0,3815000.0,0.25,,,,,,,,,,986.0,974.0,4262861412.0,4462297309.0,SVB,Bayern
114,164377208.0,29115460.0,1063000.0,3.0,3747744.0,,160629463.0,27224242.0,987000.0,3.0,3862964.0,,Sparkasse Fürth,3739000000.0,15680000.0,0.3,1307000000.0,12025000.0,0.92,1219000000.0,3655000.0,0.3,,,,,,,,,,783.0,775.0,2874311751.0,3020862021.0,SVB,Bayern
111,189896243.0,28929935.0,1063500.0,3.0,10121851.0,,171774000.0,27062000.0,1029800.0,3.0,10150000.0,,Kreissparkasse Heinsberg,3760300000.0,89100000.0,1.73,1788200000.0,68800000.0,3.85,1169300000.0,20200000.0,1.73,,,,,,,,,,701.0,702.0,2918000000.0,3008963682.0,RSGV,Nordrhein-Westfalen
59,237135545.0,29761499.0,1067000.0,3.0,9000000.0,,228136000.0,29198000.0,1233000.0,3.6,9000000.0,,Sparkasse Hanau,5681700000.0,43800000.0,1.04,1765100000.0,29400000.0,1.67,1381400000.0,14400000.0,1.04,,,,,,,,,,693.0,689.0,4310596000.0,4325941639.0,SGVHT,Hessen
90,189271100.0,28551820.0,1081000.0,3.0,3592683.0,,185678417.0,27983437.0,1065000.0,3.0,3460907.0,,Sparkasse Landshut,4150000000.0,17801400.0,0.4,1210800000.0,12963200.0,1.07,1194600000.0,4793300.0,0.4,,,,,,,,,,889.0,863.0,3355426952.0,3480025939.0,SVB,Bayern
136,155801000.0,22563000.0,1088000.0,2.92,10993786.0,"Friedrich Hesse schied am 30.6.2014 aus dem Vorstand aus. Veit Kalinke, kam am 1.8.2014 dazu. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.",144808000.0,22003000.0,,3.0,7842000.0,,Sparkasse Oder-Spree,3342391000.0,28878230.0,1.31,648132500.0,22499570.0,3.47,488764920.0,6378660.0,1.31,,,,,,,,,,523.0,524.0,2469529000.0,2548514000.0,OSV,Brandenburg
93,198913642.0,33380780.0,1093000.0,3.0,14108000.0,,189773000.0,31778000.0,970900.0,3.0,9934000.0,,Sparkasse Düren,4104200000.0,76400000.0,2.19,954600000.0,45800000.0,4.8,1396500000.0,30600000.0,2.19,,,,,,,,,,796.0,813.0,3280974000.0,3448287964.0,RSGV,Nordrhein-Westfalen
87,178267547.0,32793757.0,1094000.0,3.0,2443114.0,,175824432.0,32028202.0,1051000.0,3.0,2444904.0,Dotierung von 3 Stiftungen erfolgt,Sparkasse Mittelfranken-Süd,3971000000.0,29000000.0,0.27,1223000000.0,26000000.0,2.13,1108000000.0,3000000.0,0.27,,,,,,,,,,955.0,923.0,3412287284.0,3454870955.0,SVB,Bayern
101,149729378.0,26745554.0,1094000.0,3.0,3360868.0,,146368509.0,26246792.0,1017000.0,3.0,3758858.0,,Kreissparkasse Augsburg,4059600000.0,33300000.0,0.6,1727600000.0,24700000.0,1.43,1425200000.0,8600000.0,0.6,,,,,,,,,,700.0,688.0,3179733007.0,3222828354.0,SVB,Bayern
134,148803225.0,21503000.0,1094000.0,3.0,6001000.0,,148802000.0,20787000.0,1120000.0,3.0,6000000.0,,Sparkasse Hagen,3055000000.0,26300000.0,0.58,1173900000.0,21400000.0,1.82,847600000.0,4900000.0,0.58,,,,,,,,,,554.0,538.0,2404107000.0,2498585857.0,SVWL,Nordrhein-Westfalen
